-184.44221,-435.51474,44.38537
-217.8362,-445.72217,-78.50888
-130.07317,-211.89687,-48.280235
509.117,-736.39484,111.18192
-520.7814,-646.46094,98.44831
-245.30026,66.17429,-19.569502
-277.65222,479.38373,-6.7657185
-259.9171,-416.9659,-0.25998116
32.446503,-835.6921,14.021006
189.2529,166.7806,-46.89437
-15.438452,-828.8841,-34.15086
69.815025,-564.2441,-76.64155
414.15796,-402.98996,-74.62036
168.2179,-436.3267,70.97017
-321.7792,569.5357,-56.852882
52.180664,16.560995,-137.42932
-96.49139,-17.269184,87.37242
330.64044,845.43524,-59.29026
506.93796,-769.09375,72.53015
-50.336777,3.5616589,100.70766
352.03625,853.67816,-122.39037
255.2239,-454.7668,-84.65781
63.110542,-166.55873,-90.42149
519.38995,-573.06287,11.208876
34.583374,-620.33185,81.51858
-343.11414,360.23676,118.64049
74.51483,-743.28107,74.026405
-89.064354,-200.46466,137.02367
211.95383,293.7968,2.7401752
-486.26324,-577.198,-0.94830513
-139.02919,-91.24479,66.83092
113.48882,187.66762,57.42238
200.51886,218.54286,123.28868
-244.93118,132.73141,-22.45648
-473.62018,812.6948,35.50299
304.64288,278.94693,107.22475
61.983673,-637.41284,39.165672
-142.39517,-540.6068,24.320662
-370.48822,-452.81192,-29.091345
-14.901873,-444.78763,123.23368
6.282605,-164.51363,-99.115555
-370.99124,-497.54315,-78.43537
36.03563,140.50157,-33.492207
-309.9822,421.6626,-16.818155
-71.52134,-810.6668,17.579454
-508.23926,-625.66895,17.094221
21.033144,142.01463,33.520855
25.35173,-606.83405,-55.515278
-49.75661,-788.3241,-48.493504
-185.33817,310.87375,57.12401
292.66095,590.39594,-47.748528
48.510647,-151.43042,157.8947
-197.20618,144.18172,108.89764
-333.61423,472.29877,52.47377
101.25084,-57.54377,-124.30624
403.14087,853.0573,109.65269
-61.194084,-690.795,133.37965
170.91484,-142.1386,-22.114157
-26.65826,61.954144,87.720604
51.07765,-62.12701,-134.8483
167.67682,64.26386,103.23669
121.80692,-200.61467,-30.49388
-229.7102,272.4116,-8.0427685
-357.66025,611.25385,2.252348
-292.9362,428.63184,87.33726
195.76991,-53.844532,34.11654
277.10892,352.2229,129.97768
-214.79724,10.572065,-41.71162
-289.9402,528.25275,24.751997
137.30089,-408.4916,114.36172
-387.3322,737.4117,-86.39071
284.39395,368.98883,13.624256
-75.65973,169.30965,23.618366
160.55287,-79.65317,-71.4728
-416.61725,792.2859,51.925446
138.6069,-225.30151,97.73004
-341.4732,702.7127,-87.680405
112.95985,-110.79047,108.03371
11.664482,101.40053,-60.889984
230.53784,346.00885,99.02258
-109.63619,-259.1039,-67.2139
361.50592,-437.52283,-103.13608
73.75431,-279.70053,160.40472
-11.098578,-358.99985,-81.86652
355.76086,856.6291,31.73865
-438.2823,-414.12204,-106.0934
-295.77826,252.94858,22.309698
164.8049,-257.7577,59.634384
152.51387,-271.8098,-9.386326
197.04886,-56.59471,-26.952423
275.67984,500.9378,-29.381914
460.48795,-761.5809,104.74489
-262.1382,478.6609,42.16638
211.57886,76.52187,-58.611702
320.56296,397.58392,114.04671
73.7849,-435.1988,-85.568306
522.3639,-550.21857,70.72471
116.54679,-155.07462,-58.462536
-148.73918,-169.15767,69.321625
-224.42522,337.98575,91.77316
-46.278553,-458.34308,-94.15378
147.18187,-82.65429,78.41955
233.18887,238.85474,-9.538527
-35.44478,-553.94696,-80.46433
161.8429,-131.05753,56.261253
432.8429,-666.59375,114.8168
97.96768,-333.0147,-60.087242
-439.40936,846.40497,121.36525
213.0059,-547.82574,-16.572039
-54.237167,-330.90594,-78.467476
511.194,-515.2026,-33.39624
-200.20416,-525.093,-89.801956
58.6568,188.8376,11.385036
-78.50979,125.92847,-51.02066
-176.61522,-479.563,-88.657715
335.03088,761.2021,-23.918146
231.8519,134.06665,-32.025
-418.44928,804.98694,-104.21748
-195.52022,-382.62494,-55.276497
-192.81117,-572.35803,-34.668694
-455.6792,-680.4049,129.69257
-139.59218,-55.454712,-96.708046
178.88689,32.449127,-71.89449
212.43489,294.17285,109.99275
309.80887,-513.32196,-63.799255
398.82996,-482.1178,-94.77894
468.18,-471.77563,23.256533
-494.9312,-681.2231,58.582275
-202.04922,55.45074,-60.21174
483.23386,-483.90073,-63.77028
-189.46118,200.55557,-38.105873
167.96489,-22.798199,73.363
555.6791,-692.8617,77.8391
50.638847,-112.8768,-108.59627
-67.41159,-674.4881,-38.36268
7.619541,-489.76065,102.03673
-48.132908,17.30396,-134.92032
364.968,616.8371,-12.310072
193.76485,-572.03296,-62.17826
112.55486,132.46768,85.51441
161.89189,213.48567,-34.00598
-350.52417,397.96375,86.05909
302.08786,729.3451,-52.10948
-316.90817,635.52673,-50.192398
-152.0142,-263.8829,-36.84142
-531.8123,-492.78714,-42.727264
283.08694,449.34985,-19.370153
-64.39375,75.14193,-104.52433
-310.67218,635.10077,5.492445
215.49692,-369.95966,17.067331
-383.93518,602.6566,-45.485023
-300.16724,512.6887,-38.558838
-167.72923,-83.91942,21.150528
185.35585,-310.1136,32.667976
-565.7322,-652.5372,36.548653
369.32898,515.4469,-13.73082
-338.75616,781.0429,-78.25159
-456.3542,810.0929,-12.12945
107.65585,72.93607,99.60987
266.24188,412.615,90.22074
155.4249,129.30058,-56.719673
130.32988,-354.09354,116.71773
53.336445,-775.664,-18.012936
-531.83624,-605.096,62.320946
-168.0682,-7.9395447,-72.164154
-283.2642,212.9077,98.35755
45.124317,71.74582,-111.99035
115.26088,242.6067,20.774054
322.4129,-397.62796,-29.556253
-106.25018,-758.36597,42.78981
-91.9716,-715.56494,13.108185
70.567894,-606.4919,-23.99712
289.4159,154.32475,40.97673
180.26785,-19.481789,-60.44446
-373.32526,546.9426,-36.224274
165.2399,-195.28261,4.254258
-173.04823,247.05756,-14.779902
-317.93323,302.84964,34.073547
119.03286,-465.04688,-78.82643
62.969666,-95.714714,136.53966
549.963,-791.6919,87.07695
293.58585,228.91884,105.99675
468.73294,-559.39374,34.354973
79.81723,-720.09595,6.1387196
9.752445,-253.90376,-81.10107
-269.40417,-467.6051,-93.543846
190.1529,-99.469894,11.55619
293.31393,256.17175,25.453465
345.90494,428.2229,77.04285
156.79584,-189.58351,67.02051
167.86191,-555.8789,11.600988
420.87195,-529.1729,-64.76373
302.23587,-423.36493,-72.291954
-170.17523,-235.07484,2.4180965
238.80591,42.410244,36.26523
273.96188,552.23895,-18.203665
-33.335564,131.1945,-24.997116
-137.13116,184.26964,72.235725
-239.5722,286.14572,126.67056
-128.36118,171.14151,-41.38365
-149.55316,-410.33475,85.90021
186.40286,-485.04382,-86.368004
-63.493256,-602.2148,41.04209
319.66882,509.1928,-58.75585
141.37286,8.289995,-99.09758
-389.33453,837.83246,16.736578
294.9858,452.6369,60.915672
-371.5472,-414.31802,-91.56788
70.72846,-409.68268,138.0837
-196.08821,-9.87767,0.7181978
-81.590454,-768.992,-11.924816
342.6039,604.21985,-77.276695
60.742027,-659.4408,-9.297289
59.46532,-584.8709,41.319317
-431.0202,803.3938,-55.55562
224.9829,402.04395,44.29424
-158.0922,-132.56056,35.470314
-291.8592,187.5675,38.014557
56.37234,-810.3071,66.50136
-376.9282,725.0929,-21.142443
414.92108,841.03235,6.9442043
-247.68823,-529.12885,-34.15161
-147.57617,-561.8779,-56.955673
-492.57028,-483.04108,-95.46989
24.737625,-649.15576,126.80473
-44.992287,-99.42087,143.41763
-110.87917,-169.63867,-70.80862
527.9729,-605.6647,114.04099
258.70093,301.3239,139.53377
-579.1243,-756.1043,34.397224
-374.09723,841.72565,-34.911125
177.62787,-493.5426,47.220703
163.8799,255.94972,-4.3502636
99.18798,-5.5789146,-131.8473
-145.04617,287.3347,37.345673
31.843275,66.81504,100.68669
402.865,808.1709,-52.56231
-87.39035,-214.10379,-78.989655
296.3648,512.7759,17.935951
-3.4378872,-545.6967,80.02637
-188.72922,-340.67575,23.687584
-329.06625,-489.9039,-48.58117
-206.3532,359.65073,45.688705
46.26298,-325.24747,156.40169
-79.489975,-618.2529,-4.854679
-283.6112,380.64767,2.6380062
-286.1022,262.7597,117.26553
251.53894,-546.9049,-54.660423
